12.297,-2.4854,-11.176,26.277,48.435,15.762,-15.199,-15.46,-8.4155,-7.3332,-15.87,-26.833
13.111,-14.848,-12.334,35.473,52.952,23.538,-2.0055,-14.447,-22.322,-18.393,-13.634,-27.091
-26.086,-40.71,-13.867,42.892,62.158,41.768,23.825,8.5887,-13.526,-29.771,-31.127,-24.147
6.0527,-24.493,-34.427,35.185,97.776,73.324,25.569,-8.6884,-45.554,-57.658,-39.484,-27.602
-0.91383,-47.178,-43.155,41.968,91.358,59.196,19.099,-12.411,-37.087,-35.085,-23.197,-12.595
7.0684,-11.369,-20.98,23.763,68.421,49.388,6.017,-17.722,-21.516,-23.579,-34.334,-25.158
21.836,-17.859,-30.394,40.174,95.866,70.948,23.837,-24.725,-66.547,-58.091,-30.243,-24.803
18.136,2.7434,-0.83957,32.55,52.16,29.154,-3.3103,-20.986,-29.611,-35.935,-31.066,-12.996
7.784,-52.88,-36.625,50.488,95.374,66.065,24.981,-8.9089,-38.939,-47.668,-36.851,-22.82
-0.53082,-34.296,-36.957,45.868,104.11,78.353,31.142,-14.934,-52.426,-52.724,-34.877,-32.725
1.059,-40.019,-8.996,92.693,130.26,82.835,20.966,-36.667,-75.68,-75.177,-55.107,-36.17
-3.5333,-39.576,-20.235,62.196,98.554,64.681,23.894,-10.874,-38.197,-48.451,-50.637,-37.821
-13.991,-37.558,-6.5243,46.926,60.844,47.434,21.24,-17.756,-36.242,-24.4,-19.335,-20.637
-2.2903,-3.1042,1.4568,34.508,63.26,43.348,7.8807,-10.731,-31.488,-45.61,-34.888,-22.342
-2.9733,-47.718,-26.787,68.031,104.6,61.13,18.313,-13.211,-38.41,-46.862,-43.685,-32.424
2.1055,-28.087,-15.826,62.866,99.419,54.631,11.509,-13.347,-40.158,-51.522,-46.967,-34.624
-0.42427,-16.469,-16.563,27.553,61.556,46.262,19.148,-3.3038,-25.443,-35.998,-34.877,-21.441
6.9446,-18.144,-13.51,62.326,103.07,62.161,16.769,-15.576,-49.226,-61.914,-51.66,-41.242
8.4432,-18.186,-26.089,21.787,62.19,43.07,2.8226,-17.85,-18.866,-17.861,-23.757,-15.703
12.61,-18.28,-10.93,60.318,91.141,48.918,4.318,-24.012,-49.473,-56.722,-40.004,-17.883
13.461,-29.158,-45.34,25.748,90.893,71.644,27.136,-8.7686,-38.796,-44.908,-35.811,-26.1
-33.286,-45.728,-21.268,36.761,53.646,18.043,-2.6345,5.4289,6.0948,-4.9167,-9.5228,-2.6175
5.7589,-25.634,-42.959,16.858,79.686,35.394,-10.081,36.754,52.915,-9.6099,-59.145,-79.938
24.2,39.313,31.734,26.468,30.825,26.083,8.0303,-10.494,-23.91,-36.887,-50.538,-64.824
-5.8663,-27.079,-23.189,40.11,95.944,75.976,29.944,-0.44183,-32.47,-56.482,-56.851,-39.594
11.915,-22.385,-33.448,30.457,82.897,66.983,35.673,4.1807,-33.354,-49.052,-46.964,-46.903
2.2604,-18.292,-13.505,38.023,67.751,31.914,-16.351,-35.091,-41.838,-31.627,0.040875,16.713
8.8236,-23.522,-23.165,48.494,92.203,59.92,18.82,-12.399,-43.882,-54.42,-43.955,-26.917
-7.2487,-27.04,-33.451,15.024,53.974,47.921,37.251,21.124,-9.1732,-31.814,-38.67,-27.897
-6.4448,-28.421,-26.494,26.81,56.262,30.145,-6.2799,-23.19,-19.874,-9.7124,0.017378,7.181
7.8781,-24.256,-8.8603,64.204,88.555,61.984,44.606,11.918,-35.116,-73.437,-88.675,-48.8
22.137,-20.82,-21.628,50.681,92.523,66.589,23.155,-16.708,-43.74,-55.036,-55.931,-41.221
36.514,-15.544,-21.771,50.322,86.739,46.733,2.4744,-20.276,-39.144,-52.477,-48.025,-25.545
-6.704,-48.197,-22.302,60.345,88.844,59.653,19.092,-17.583,-23.777,-20.396,-40.758,-48.216
11.894,-27.023,-25.707,47.762,99.093,73.862,23.161,-16.627,-44.779,-56.275,-50.973,-34.388
0.70679,-36.565,-16.355,62.131,90.52,54.291,19.577,-8.4527,-36.422,-50.547,-49.522,-29.363
-12.174,-28.391,15.375,89.742,114.82,77.977,17.801,-35.6,-66.845,-71.446,-61.514,-39.742
14.533,-13.675,-1.6566,73.005,114.55,67.464,-3.356,-38.781,-49.621,-53.962,-56.189,-52.315
-12.821,-39.453,-4.0607,77.152,105.63,76.043,37.655,-15.018,-63.383,-71.713,-55.999,-34.035
-3.963,-18.635,2.8062,71.231,105.81,69.001,16.221,-22.551,-50.612,-63.328,-60.798,-45.183
3.2024,-34.273,-30.678,49.438,99.22,68.959,26.929,-9.7892,-41.442,-50.697,-49.39,-31.481
-18.97,-52.601,-25.652,57.749,98.585,67.985,25.474,-3.0168,-26.68,-43.849,-45.477,-33.546
-10.704,-48.883,-25.816,65.169,105.22,72.169,34.677,-0.24366,-38.724,-60.301,-56.46,-36.103
7.1979,-6.7224,-4.2365,25.656,45.925,32.575,-10.583,-56.703,-48.285,2.6757,16.268,-3.7679
-0.62846,-22.623,-21.616,54.832,111.18,77.293,22.955,-14.002,-47.031,-62.537,-58.36,-39.467
-16.642,-43.494,-30.058,48.914,86.594,46.579,15.854,14.643,0.95257,-26.851,-47.583,-48.908
-7.1642,-29.31,-16.959,47.903,90.587,69.306,17.055,-22.266,-29.977,-29.722,-42.073,-47.379
-7.5312,-43.665,-19.395,51.358,70.372,32.533,2.002,-9.7798,-18.652,-22.496,-21.08,-13.667
-2.8517,-42.206,-38.194,45.553,101.1,78.778,33.443,-9.3878,-41.115,-50.637,-44.733,-29.749
-9.1506,-36.861,-24.603,52.28,100.19,75.478,32.746,-5.2986,-43.445,-60.749,-49.574,-31.007
23.31,-22.697,-4.4007,86.292,120.03,69.029,10.492,-42.103,-81.969,-77.556,-50.243,-30.179
1.8731,-39.425,-44.078,35.394,96.368,75.396,29.391,-1.041,-26.698,-46.96,-47.246,-32.974
5.4786,-41.051,-44.269,33.016,70.518,30.602,0.6835,-1.7599,-18.514,-36.486,-15.519,17.302
-1.3075,18.257,8.3606,26.046,50.648,30.053,-11.287,-34.369,-35.903,-27.823,-16.817,-5.858
7.8326,-32.123,-18.786,56.393,88.774,57.819,22.684,-7.6556,-37.243,-54.517,-51.498,-31.68
2.3453,-28.52,-34.539,37.848,97.173,70.989,30.694,8.2817,-25.513,-54.223,-57.782,-46.754
-8.1607,-38.44,-39.073,35.788,84.712,46.892,10.131,19.319,17.982,-16.466,-49.575,-63.109
-7.5505,-45.596,-18.808,68.03,109.45,84.798,35.712,-17.357,-58.289,-73.153,-55.397,-21.841
4.5025,-26.074,-15.878,55.754,95.654,65.253,24.406,0.5017,-29.462,-63.338,-67.102,-44.216
1.7079,-11.573,-23.936,6.388,46.507,25.641,-28.905,-35.873,4.6806,27.616,9.0661,-21.32
-17.008,-35.676,-0.55555,72.603,94.2,54.869,5.3918,-27.835,-40.996,-41.203,-36.158,-27.633
-2.9645,-25.542,-19.55,55.956,107.17,73.172,22.351,-15.657,-51.432,-61.593,-48.093,-33.82
-2.1294,-21.292,-20.54,36.499,79.254,43.835,-12.137,-33.084,-34.472,-28.908,-12.416,5.391
-6.2177,-35.251,-10.338,70.041,100.62,61.894,14.002,-31.725,-65.571,-61.491,-31.252,-4.7143
20.669,15.264,7.3409,30.379,62.186,34.658,-20.256,-31.129,-22.795,-33.008,-38.768,-24.541
1.8784,-19.556,-15.609,42.371,87.553,72.697,35.158,-0.87882,-36.767,-62.434,-63.265,-41.148
-1.2997,-25.66,-4.1791,63.034,86.153,46.846,4.1669,-18.052,-37.282,-48.597,-38.565,-26.564
5.2349,-35.385,-21.941,50.158,82.832,58.631,22.28,-11.596,-32.863,-41.744,-43.758,-31.848
-2.3124,-30.899,-19.368,51.492,93.465,68.924,27.441,-7.8833,-39.201,-56.991,-52.79,-31.877
2.0422,-32.217,-28.113,38.271,81.794,56.801,13.803,-8.8828,-17.308,-28.966,-40.929,-36.296
-11.896,-44.118,-17.615,72.085,109.72,78.422,32.373,-20.574,-59.271,-61.814,-47.731,-29.585
19.409,-9.7697,-31.556,18.188,65.205,38.216,-1.3686,-14.667,-22.776,-31.376,-25.673,-3.8311
-0.83099,-28.052,-5.3089,73.219,96.264,48.317,5.6053,-26.444,-55.144,-52.674,-32.653,-22.298
-6.411,-30.379,-9.8893,63.694,100.41,61.81,9.0369,-20.154,-39.445,-51.157,-45.589,-31.931
5.9172,-35.533,-36.611,47.159,103.9,82.036,41.184,-8.6541,-53.729,-62.029,-49.985,-33.653
-18.685,-35.766,3.4421,76.3,98.306,61.185,13.659,-21.448,-41.923,-53.849,-51.249,-29.973
-13.148,-37.501,-7.0266,67.297,90.317,55.997,20.642,-9.0808,-37.064,-51.969,-48.486,-29.978
45.715,4.4261,-28.301,8.7933,46.07,35.745,13.143,-2.4255,-19.459,-32.923,-35.265,-35.52
-3.1771,-16.651,-23.584,25.065,69.401,51.618,23.011,12.836,-9.9904,-42.365,-50.958,-35.205
-1.3298,-45.772,-48.044,47.114,113.72,77.75,19.108,-17.794,-41.071,-48.072,-40.033,-15.572
-6.86,-18.929,-19.376,20.487,52.348,33.421,-1.235,-12.883,-13.493,-14.855,-10.365,-8.2612
4.649,-22.828,-2.908,72.535,104.64,69.908,18.445,-30.532,-60.246,-64.033,-55.22,-34.407
3.8171,-39.581,-19.795,57.705,87.887,63.072,24.183,-22.285,-50.63,-47.768,-35.329,-21.276
12.807,-9.883,-11.926,29.956,58.739,39.608,11.452,-4.3837,-21.755,-34.751,-36.102,-33.761
1.4078,-25.173,-9.5158,68.881,103.79,65.594,20.108,-19.435,-55.428,-65.482,-52.063,-32.689
-1.13,-33.294,-33.559,44.17,102.98,78.31,29.473,-10.573,-42.556,-51.112,-44.653,-38.059
14.407,3.7787,-3.4243,27.357,55.376,38.894,2.0839,-20.822,-30.966,-34.34,-25.649,-26.695
-22.802,-39.793,-23.16,61.133,109.42,79.095,32.118,-15.92,-54.153,-57.694,-43.828,-24.42
-4.8187,-18.428,-2.2478,41.991,57.414,26.023,-14.517,-31.292,-23.813,-13.099,-9.5899,-7.6224
5.6787,-30.401,-41.094,38.481,112.52,89.578,31.142,-6.5356,-38.797,-63.38,-62.664,-34.524
-0.37188,-38.706,-37.263,30.219,75.62,54.852,14.402,-18.083,-33.951,-23.349,-8.6203,-14.748
-5.2203,-22.4,-4.1123,58.551,76.999,41.287,14.138,-10.091,-36.606,-42.908,-39.279,-30.358
5.0241,-12.637,-2.67,37.911,64.45,49.026,2.8108,-32.489,-36.135,-35.869,-33.8,-5.6225
2.8193,-36.951,-12.953,61.239,96.171,63.467,14.7,-9.5594,-23.748,-48.998,-60.913,-45.272
-4.962,-35.324,-26.291,62.61,118.68,78.342,19.054,-13.623,-38.73,-60.389,-61.403,-37.969
4.4245,-35.523,-19.969,68.301,105.94,57.586,0.51464,-39.92,-59.954,-46.863,-24.761,-9.7808
16.483,-15.148,-32.309,17.825,68.488,49.465,-1.5449,-30.975,-29.987,-15.64,-12.101,-14.556
12.496,3.4455,0.09193,43.96,74.844,42.255,-10.705,-51.59,-63.648,-34.265,-6.9056,-9.9789
0.15867,-14,-13.734,50.889,92.481,35.824,-40.115,-62.824,-43.648,-13.41,2.5573,5.8208
-5.2463,-43.841,-37.086,48.288,110.16,81.496,20.764,-20.765,-42.435,-47.999,-40.493,-22.84
-10.15,-29.256,-22.158,35.331,62.732,17.593,-21.191,-14.466,-5.5127,-11.219,-8.3699,6.6682
20.304,-17.312,-26.178,52.653,114.54,79.061,17.377,-22.473,-51.855,-66.333,-63.017,-36.769
12.409,-23.361,-19.521,38.633,65.739,33.895,-6.0018,-25.927,-27.074,-19.857,-16.34,-12.594
-2.7205,-32.333,-9.9481,74.165,110.32,70.757,16.245,-28.283,-55.617,-59.601,-49.31,-33.671
0.13005,-39.194,-41.371,43.755,111.23,84.325,29.627,-8.7661,-37.872,-48.348,-49.623,-43.891
-4.4267,-30.202,1.5372,81.042,109.51,69.465,21.443,-11.571,-44.959,-74.336,-70.764,-46.743
2.7253,-27.176,-16.018,57.654,83.647,50.894,24.087,-10.525,-45.678,-49.16,-40.535,-29.916
-15.419,-59.442,-42.431,48.081,97.886,71.919,32.7,-1.2382,-28.092,-33.617,-33.563,-36.782
-13.205,-52.428,-16.495,62.798,84.685,51.827,11.49,-20.815,-31.466,-34.397,-33.484,-8.51
-31.69,-27.956,12.216,67.292,96.173,75.986,18.627,-33.548,-45.248,-37.327,-45.059,-49.465
-1.9757,-1.7774,-6.3279,27.738,47.317,20.812,15.463,29.025,1.9563,-37.899,-49.119,-45.213
7.1285,-15.638,-3.9453,50.977,71.906,38.884,-3.2031,-27.354,-30.266,-29.279,-33.34,-25.87
-12.517,-34.222,-28.737,44.111,97.867,62.427,17.794,9.3895,-31.838,-88.334,-56.668,20.727
-7.1601,-20.182,-4.857,38.383,63.428,51.896,27.205,-2.4946,-29.923,-38.254,-37.38,-40.662
-2.1105,-22.812,-28.31,14.984,56.065,38.686,7.8299,13.406,15.205,-15.278,-40.892,-36.773
3.0933,-40.247,-9.6613,85.366,113.07,69.073,16.753,-35.99,-63.619,-57.85,-48.082,-31.908
3.7802,-19.724,-17.98,34.559,60.721,39.569,11.065,-13.434,-24.84,-23.627,-23.644,-26.444
-6.3907,-21.418,-23.18,49.18,115.93,96.955,39.981,-5.7844,-39.581,-63.136,-74.835,-67.725
-13.486,-31.031,-15.636,40.373,70.865,50.837,24.571,9.8203,-4.346,-19.173,-43.424,-69.372
-3.7696,-11.733,2.8448,36.704,51.829,34.374,8.5819,-9.8434,-24.281,-35.222,-32.775,-16.709
-5.2575,-38.051,-8.8338,73.104,114.37,91.453,35.989,-18.931,-55.127,-71.751,-68.083,-48.885
11.453,2.1497,-4.3061,39.708,64.912,22.165,-19.862,-25.97,-30.845,-35.234,-21.139,-3.0312
-8.983,-41.815,-1.9074,81.013,103.16,63.742,12.279,-28.54,-44.379,-49.952,-53.459,-31.153
8.5436,-18.359,-26.629,19.74,53.07,37.916,21.304,10.543,-7.3642,-21.142,-34.613,-43.01
-56.226,-53.752,-34.555,16.503,54.22,37.242,3.2849,-7.8238,-1.1538,12.357,19.489,10.414
-13.838,-26.352,-7.4744,45.696,61.722,23.761,-3.2351,-8.1926,-21.901,-27.917,-12.968,-9.301
-0.21629,-29.464,-28.393,46.643,105.42,81.017,29.731,-13.123,-48.83,-60.254,-48.508,-34.027
5.7393,-8.1598,-9.0465,38.533,69.681,45.789,15.606,-2.2659,-21.857,-38.466,-47.736,-47.817
19.218,-42.821,-46.531,46.878,100.24,68.111,17.417,-24.466,-42.883,-37.336,-31.305,-26.522
-11.267,-17.484,-14.861,25.774,60.632,39.963,-6.5925,-23.302,-15.035,-12.8,-14.507,-10.521
-9.8154,-39.045,-14.847,68.456,105.28,76.595,31.352,-22.23,-55.252,-52.162,-48.474,-39.855
1.6814,-14.419,-11.559,30.201,53.414,34.649,7.879,-14.549,-36.283,-37.255,-12.249,-1.51
-0.68897,-35.828,-13.067,67.175,100.78,66.588,16.604,-28.891,-56.974,-57.787,-39.885,-18.025
3.2143,-18.742,1.5531,46.657,58.939,42.024,16.676,-10.801,-29.464,-39.89,-40.707,-29.46
